file,concept1,concept2,value
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-223-1,paragraph2sentence.test-Travel-223-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-224-1,paragraph2sentence.test-Travel-224-2,0.88
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-225-1,paragraph2sentence.test-Travel-225-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-226-1,paragraph2sentence.test-Travel-226-2,2.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-227-1,paragraph2sentence.test-Travel-227-2,0.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-228-1,paragraph2sentence.test-Travel-228-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-229-1,paragraph2sentence.test-Travel-229-2,0.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-230-1,paragraph2sentence.test-Travel-230-2,3.13
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-231-1,paragraph2sentence.test-Travel-231-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-232-1,paragraph2sentence.test-Travel-232-2,2.38
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-233-1,paragraph2sentence.test-Travel-233-2,2.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-234-1,paragraph2sentence.test-Travel-234-2,2.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-235-1,paragraph2sentence.test-Travel-235-2,2.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-236-1,paragraph2sentence.test-Travel-236-2,2.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-237-1,paragraph2sentence.test-Travel-237-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-238-1,paragraph2sentence.test-Travel-238-2,3.38
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-239-1,paragraph2sentence.test-Travel-239-2,0.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-240-1,paragraph2sentence.test-Travel-240-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-241-1,paragraph2sentence.test-Travel-241-2,3.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-242-1,paragraph2sentence.test-Travel-242-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-243-1,paragraph2sentence.test-Travel-243-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-244-1,paragraph2sentence.test-Travel-244-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-245-1,paragraph2sentence.test-Travel-245-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-246-1,paragraph2sentence.test-Travel-246-2,3.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Travel-247-1,paragraph2sentence.test-Travel-247-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-248-1,paragraph2sentence.test-Newswire-248-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-249-1,paragraph2sentence.test-Newswire-249-2,1.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-250-1,paragraph2sentence.test-Newswire-250-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-251-1,paragraph2sentence.test-Newswire-251-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-252-1,paragraph2sentence.test-Newswire-252-2,2.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-253-1,paragraph2sentence.test-Newswire-253-2,2.88
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-254-1,paragraph2sentence.test-Newswire-254-2,3.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-255-1,paragraph2sentence.test-Newswire-255-2,2.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-256-1,paragraph2sentence.test-Newswire-256-2,3.88
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-257-1,paragraph2sentence.test-Newswire-257-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-258-1,paragraph2sentence.test-Newswire-258-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-259-1,paragraph2sentence.test-Newswire-259-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-260-1,paragraph2sentence.test-Newswire-260-2,2.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-261-1,paragraph2sentence.test-Newswire-261-2,1.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-262-1,paragraph2sentence.test-Newswire-262-2,0.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-263-1,paragraph2sentence.test-Newswire-263-2,0.13
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-264-1,paragraph2sentence.test-Newswire-264-2,3.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-265-1,paragraph2sentence.test-Newswire-265-2,2.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-266-1,paragraph2sentence.test-Newswire-266-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-267-1,paragraph2sentence.test-Newswire-267-2,1.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-268-1,paragraph2sentence.test-Newswire-268-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-269-1,paragraph2sentence.test-Newswire-269-2,1.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-270-1,paragraph2sentence.test-Newswire-270-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-271-1,paragraph2sentence.test-Newswire-271-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-272-1,paragraph2sentence.test-Newswire-272-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-273-1,paragraph2sentence.test-Newswire-273-2,0.13
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-274-1,paragraph2sentence.test-Newswire-274-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-275-1,paragraph2sentence.test-Newswire-275-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-276-1,paragraph2sentence.test-Newswire-276-2,2.63
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-277-1,paragraph2sentence.test-Newswire-277-2,0.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-278-1,paragraph2sentence.test-Newswire-278-2,3.88
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-279-1,paragraph2sentence.test-Newswire-279-2,0.63
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-280-1,paragraph2sentence.test-Newswire-280-2,2.38
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-281-1,paragraph2sentence.test-Newswire-281-2,0.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-282-1,paragraph2sentence.test-Newswire-282-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-283-1,paragraph2sentence.test-Newswire-283-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-284-1,paragraph2sentence.test-Newswire-284-2,2.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-285-1,paragraph2sentence.test-Newswire-285-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-286-1,paragraph2sentence.test-Newswire-286-2,2.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-287-1,paragraph2sentence.test-Newswire-287-2,0.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-288-1,paragraph2sentence.test-Newswire-288-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-289-1,paragraph2sentence.test-Newswire-289-2,3.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-290-1,paragraph2sentence.test-Newswire-290-2,3.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-291-1,paragraph2sentence.test-Newswire-291-2,3.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-292-1,paragraph2sentence.test-Newswire-292-2,0.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-293-1,paragraph2sentence.test-Newswire-293-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-294-1,paragraph2sentence.test-Newswire-294-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-295-1,paragraph2sentence.test-Newswire-295-2,0.38
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-296-1,paragraph2sentence.test-Newswire-296-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-297-1,paragraph2sentence.test-Newswire-297-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-298-1,paragraph2sentence.test-Newswire-298-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-299-1,paragraph2sentence.test-Newswire-299-2,2.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-300-1,paragraph2sentence.test-Newswire-300-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-301-1,paragraph2sentence.test-Newswire-301-2,0.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-302-1,paragraph2sentence.test-Newswire-302-2,3.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-303-1,paragraph2sentence.test-Newswire-303-2,1.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-304-1,paragraph2sentence.test-Newswire-304-2,1.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-305-1,paragraph2sentence.test-Newswire-305-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-306-1,paragraph2sentence.test-Newswire-306-2,3.13
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-307-1,paragraph2sentence.test-Newswire-307-2,2.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-308-1,paragraph2sentence.test-Newswire-308-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-309-1,paragraph2sentence.test-Newswire-309-2,1.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-310-1,paragraph2sentence.test-Newswire-310-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-311-1,paragraph2sentence.test-Newswire-311-2,0.38
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-312-1,paragraph2sentence.test-Newswire-312-2,1.13
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-313-1,paragraph2sentence.test-Newswire-313-2,1.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-314-1,paragraph2sentence.test-Newswire-314-2,0.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-315-1,paragraph2sentence.test-Newswire-315-2,0.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-316-1,paragraph2sentence.test-Newswire-316-2,0.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-317-1,paragraph2sentence.test-Newswire-317-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-318-1,paragraph2sentence.test-Newswire-318-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-319-1,paragraph2sentence.test-Newswire-319-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-320-1,paragraph2sentence.test-Newswire-320-2,1.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-321-1,paragraph2sentence.test-Newswire-321-2,1.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-322-1,paragraph2sentence.test-Newswire-322-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-323-1,paragraph2sentence.test-Newswire-323-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-324-1,paragraph2sentence.test-Newswire-324-2,0.63
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-325-1,paragraph2sentence.test-Newswire-325-2,0.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-326-1,paragraph2sentence.test-Newswire-326-2,1.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-327-1,paragraph2sentence.test-Newswire-327-2,3.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-328-1,paragraph2sentence.test-Newswire-328-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-329-1,paragraph2sentence.test-Newswire-329-2,3.38
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-330-1,paragraph2sentence.test-Newswire-330-2,0.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-331-1,paragraph2sentence.test-Newswire-331-2,2.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-332-1,paragraph2sentence.test-Newswire-332-2,3.13
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-333-1,paragraph2sentence.test-Newswire-333-2,3.13
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-334-1,paragraph2sentence.test-Newswire-334-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-335-1,paragraph2sentence.test-Newswire-335-2,2.88
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-336-1,paragraph2sentence.test-Newswire-336-2,4.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-337-1,paragraph2sentence.test-Newswire-337-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-338-1,paragraph2sentence.test-Newswire-338-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-339-1,paragraph2sentence.test-Newswire-339-2,2.38
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-340-1,paragraph2sentence.test-Newswire-340-2,3.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-341-1,paragraph2sentence.test-Newswire-341-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-342-1,paragraph2sentence.test-Newswire-342-2,0.75
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-343-1,paragraph2sentence.test-Newswire-343-2,4.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-344-1,paragraph2sentence.test-Newswire-344-2,3.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-345-1,paragraph2sentence.test-Newswire-345-2,3.13
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-346-1,paragraph2sentence.test-Newswire-346-2,2.88
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-347-1,paragraph2sentence.test-Newswire-347-2,1.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-348-1,paragraph2sentence.test-Newswire-348-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-349-1,paragraph2sentence.test-Newswire-349-2,3.13
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-350-1,paragraph2sentence.test-Newswire-350-2,1.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-351-1,paragraph2sentence.test-Newswire-351-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-352-1,paragraph2sentence.test-Newswire-352-2,3.63
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-353-1,paragraph2sentence.test-Newswire-353-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-354-1,paragraph2sentence.test-Newswire-354-2,0.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-355-1,paragraph2sentence.test-Newswire-355-2,0.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-356-1,paragraph2sentence.test-Newswire-356-2,0.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-357-1,paragraph2sentence.test-Newswire-357-2,3.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-358-1,paragraph2sentence.test-Newswire-358-2,2.25
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-359-1,paragraph2sentence.test-Newswire-359-2,2.00
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-360-1,paragraph2sentence.test-Newswire-360-2,0.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-361-1,paragraph2sentence.test-Newswire-361-2,0.63
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-362-1,paragraph2sentence.test-Newswire-362-2,2.50
data/test/paragraph2sentence.test.input.tsv,paragraph2sentence.test-Newswire-363-1,paragraph2sentence.test-Newswire-363-2,3.25
