concept,prompt
sentence2phrase.test-scientific-23-1,两个科学家团队分别利用纳米级设计的“超材料”制造了两件“隐形斗篷”。
sentence2phrase.test-scientific-23-2,日心系统的完全预测数学模型
sentence2phrase.test-scientific-24-1,优生学成为许多学院和大学的一门学科，并获得了许多来源的资助。
sentence2phrase.test-scientific-24-2,优生学作为一门学科的批准和资助
sentence2phrase.test-scientific-25-1,太阳轨道飞行器从水星近日点内的偏心轨道观察太阳。
sentence2phrase.test-scientific-25-2,水星阴暗面的第一张图像
sentence2phrase.test-scientific-26-1,电磁频谱从现代无线电通信所用的低频以下延伸到短波长（高频）端的伽马辐射，从而覆盖了从数千公里到原子大小的一小部分的波长。
sentence2phrase.test-scientific-26-2,对古埃及年表的拟议修订
sentence2phrase.test-scientific-27-1,如果一种药物已经被确定用于某个靶标，那么该靶标根据定义就是可成药的。
sentence2phrase.test-scientific-27-2,目标与药物结合的敏感性
sentence2phrase.test-scientific-28-1,虽然批评者质疑其可行性，但支持者认为，工业、生物学和人类科学研究中的应用已经证明了最初概念的有效性。
sentence2phrase.test-scientific-28-2,方法的有效性来自于其应用
sentence2phrase.test-scientific-29-1,中微子不像电子、质子和其他带电粒子那样带电。
sentence2phrase.test-scientific-29-2,中微子缺乏电荷，这与电子和质子不同
sentence2phrase.test-scientific-30-1,由于异性电荷通过简单的电磁力相互吸引，因此绕原子核运行的带负电的电子和原子核中带正电的质子相互吸引。
sentence2phrase.test-scientific-30-2,正质子和负电子的吸引力
sentence2phrase.test-scientific-31-1,它允许乳制品（例如奶酪）保留更多的原始味道，但食品监管机构不认为加热食品经过巴氏灭菌。
sentence2phrase.test-scientific-31-2,食品的加热
sentence2phrase.test-scientific-32-1,用现代用语来说，科层制是指管理任何大型机构的行政系统。
sentence2phrase.test-scientific-32-2,大型组织中处理行政事务的官僚程序
sentence2phrase.test-scientific-33-1,事件报告的目的是记录事件发生的确切细节，同时让目击事件的人对这些细节记忆犹新。
sentence2phrase.test-scientific-33-2,适当的动力学和相互作用项
sentence2phrase.test-scientific-34-1,过去几十年的动物模型已经证明，脊椎动物大脑中的性别二态性和行为是由性腺类固醇雄激素的影响来解释的。
sentence2phrase.test-scientific-34-2,从身体尺寸的差异很容易看出
sentence2phrase.test-scientific-35-1,与灭菌不同，巴氏灭菌并不是为了杀死食品中的所有微生物。
sentence2phrase.test-scientific-35-2,与灭菌不同，巴氏灭菌可杀死大多数但不是全部微生物
sentence2phrase.test-scientific-36-1,AOP 依赖于原位产生高活性羟基自由基 (·OH)。
sentence2phrase.test-scientific-36-2,AOP 对 OH 生产的依赖
sentence2phrase.test-scientific-37-1,PageRank 是一种概率分布，用于表示随机单击链接的人到达任何特定页面的可能性。
sentence2phrase.test-scientific-37-2,网站的 url 地址
sentence2phrase.test-scientific-38-1,在物理学中，应变扫描是各种技术的总称，旨在通过晶体材料对 X 射线和中子衍射的影响来测量晶体材料中的应变。
sentence2phrase.test-scientific-38-2,同行评审的每月科学期刊
sentence2phrase.test-scientific-39-1,在《Genreflecting》第一版撰写时，向图书馆馆藏添加流行阅读材料并向读者推荐这些书目是有争议的做法。
sentence2phrase.test-scientific-39-2,阅读推荐
sentence2phrase.test-scientific-40-1,在进行医疗实践或参与医疗实践的过程中，医生可能会了解到他们希望与医学或研究界分享的信息。
sentence2phrase.test-scientific-40-2,医学界信息传播的来源
sentence2phrase.test-scientific-41-1,深度学习算法基于分布式表示，这是 20 世纪 80 年代联结主义引入的概念。
sentence2phrase.test-scientific-41-2,网络输入特征的稀疏向量编码
sentence2phrase.test-scientific-42-1,连通性是数学科学和社会科学许多领域的基本衡量标准。
sentence2phrase.test-scientific-42-2,数学和社会科学的连通性
sentence2phrase.test-scientific-43-1,液态金属由熔点极低的含镓合金组成。
sentence2phrase.test-scientific-43-2,金属熔点低
sentence2phrase.test-scientific-44-1,对于处于平衡状态的化学系统，化学物质的逸度在每个介质/相/室中将是相同的。
sentence2phrase.test-scientific-44-2,语言是一个民族精神的表达
sentence2phrase.test-scientific-45-1,盒模型中的粒子提供了量子力学中极少数可以通过分析解决而无需近似的问题之一。
sentence2phrase.test-scientific-45-2,大学教授的人文课程
sentence2phrase.test-scientific-46-1,激光器用于常见的消费设备，例如 DVD 播放器、激光打印机和条形码扫描仪。
sentence2phrase.test-scientific-46-2,一组特定的观察结果
sentence2phrase.test-scientific-47-1,配体效率是配体每个原子与其结合配偶体（例如受体或酶）的结合能的测量。
sentence2phrase.test-scientific-47-2,测量每个原子的结合能以计算配体效率
sentence2phrase.test-scientific-48-1,在一些模型生物中，例如酵母和果蝇，有证据表明减少氧化损伤可以延长寿命。
sentence2phrase.test-scientific-48-2,常用物体的基本工程参数
sentence2phrase.test-scientific-49-1,在力学中，动力学是通过引入质量概念从运动学推导出来的。
sentence2phrase.test-scientific-49-2,可证伪的预测
sentence2phrase.test-scientific-50-1,代谢途径需要严格调节，以便以适当的量产生适当的化合物。
sentence2phrase.test-scientific-50-2,对代谢途径产生的化合物的严格要求
sentence2phrase.test-scientific-51-1,在通带中，椭圆有理函数在零和单位之间变化。
sentence2phrase.test-scientific-51-2,椭圆曲线密码学的数学
sentence2phrase.test-scientific-52-1,测量系统的精度，也称为再现性或重复性，是指在不变条件下重复测量显示相同结果的程度。
sentence2phrase.test-scientific-52-2,重复测量一个现象以计算真实值
sentence2phrase.test-scientific-53-1,光纤对于长距离通信尤其有利，因为与电缆相比，光在光纤中传播时衰减很小。
sentence2phrase.test-scientific-53-2,超越现有物理定律的限制
sentence2phrase.test-scientific-54-1,营养素消耗不平衡会导致营养不良。
sentence2phrase.test-scientific-54-2,营养失衡导致的营养不良
sentence2phrase.test-scientific-55-1,在美国，正交高度通常用于工程工作，尽管动态高度可以用于大规模水文目的。
sentence2phrase.test-scientific-55-2,美国工程中用于水文目的的正高和动态高度
sentence2phrase.test-scientific-56-1,人们提出了许多理论来解释过渡区线轮廓的红移，但问题仍未解决，因为连贯的理论应该考虑所有的物理观测。
sentence2phrase.test-scientific-56-2,过渡区内未解决的问题
sentence2phrase.test-scientific-57-1,光解酶是一种系统发育上古老的酶，在从细菌到真菌到植物和动物的许多物种中都存在并发挥作用。
sentence2phrase.test-scientific-57-2,光解存在于功能物种中，从最原始的到复杂的
sentence2phrase.test-scientific-58-1,一个物种或一个种群的基因库是通过检查该物种或种群中每个活着成员的遗传物质来发现的完整的独特等位基因集。
sentence2phrase.test-scientific-58-2,由所有物种成员的基因库组成的独特等位基因组
sentence2phrase.test-scientific-59-1,在一些国家，“外籍人士”一词也有用于税务目的的法律背景。
sentence2phrase.test-scientific-59-2,不同国家外籍人士含义的差异
sentence2phrase.test-scientific-60-1,最早的恐龙几乎可以肯定是掠食者，并且与它们最近的非恐龙亲戚有一些掠食性特征。
sentence2phrase.test-scientific-60-2,侏罗纪时期的早期水生掠食者
sentence2phrase.test-scientific-61-1,PPR 并不是 Google 用于对搜索引擎结果进行排序的唯一算法，但它是该公司使用的第一个算法，而且是最著名的算法。
sentence2phrase.test-scientific-61-2,使用算法分析按质量对项目进行排名
sentence2phrase.test-scientific-62-1,对于包装食品，各种气体的使用均得到监管机构的批准。
sentence2phrase.test-scientific-62-2,监管机构批准用于包装食品的气体
sentence2phrase.test-scientific-63-1,2012 年，IBM 宣布已实现 90 纳米尺度的光学元件，可以使用标准技术制造并集成到传统芯片中。
sentence2phrase.test-scientific-63-2,对医学其他话题（例如疫苗接种）的怀疑
sentence2phrase.test-scientific-64-1,知识工程应用于人工智能等许多计算机科学领域，包括数据库、数据挖掘、专家系统、决策支持系统和地理信息系统。
sentence2phrase.test-scientific-64-2,计算机科学领域
sentence2phrase.test-scientific-65-1,特有中心可能与生物多样性热点重叠，这些热点是生物地理区域，其特征是植物特有程度高且栖息地丧失严重。
sentence2phrase.test-scientific-65-2,所有人类特征，特别是心理特征
sentence2phrase.test-scientific-66-1,在另一项研究中，多伦多大学的科学家推测，蜂王综合症可能是女性发现为女性经理工作压力更大的原因；男性工人的压力水平没有差异。
sentence2phrase.test-scientific-66-2,女性员工在为女上司工作时感受到的性别压力
sentence2phrase.test-scientific-67-1,管理会计的一个简单定义是向管理者提供财务和非财务决策信息。
sentence2phrase.test-scientific-67-2,管理会计：管理者的决策
sentence2phrase.test-scientific-68-1,在凝聚态物理中，赝能隙描述了材料的费米面具有部分能隙的状态，例如费米面仅在某些点上有带隙的能带结构状态。
sentence2phrase.test-scientific-68-2,材料费米表面中的赝能隙
sentence2phrase.test-scientific-69-1,硝酸铝不是一种容易制造的化合物。
sentence2phrase.test-scientific-69-2,硝酸铝的困难
sentence2phrase.test-scientific-70-1,Boys 于 1950 年首次提出在电子结构理论中使用高斯轨道（而不是更物理的斯莱特型轨道）。
sentence2phrase.test-scientific-70-2,Boys 1950 年在电子结构理论中提出高斯轨道
sentence2phrase.test-scientific-71-1,CLC Bio 开发了广泛引用的桌面和后端服务器软件，用于分析生物数据。
sentence2phrase.test-scientific-71-2,用于分析生物数据的计算模型
sentence2phrase.test-scientific-72-1,精子库可以实现更大的控制，特别是在怀孕的机会和时间方面，因为它们会检查和筛选潜在的捐赠者，并为以前不孕的夫妇或单身女性提供生育婴儿的机会。
sentence2phrase.test-scientific-72-2,分裂成构造板块
sentence2phrase.test-scientific-73-1,它们在人工计算系统中的使用可以追溯到 20 世纪 50 年代，当时它们被用来解决优化问题。
sentence2phrase.test-scientific-73-2,20世纪50年代用计算机解决数学问题
sentence2phrase.test-scientific-74-1,飞行的冰块伪影是由于模拟系统中粒子速度的反复重新调整而产生的。
sentence2phrase.test-scientific-74-2,粒子速度的变化
sentence2phrase.test-cqa-75-1,如何将 Excel 附件分别通过电子邮件发送到多个电子邮件 ID（如邮件合并中）？
sentence2phrase.test-cqa-75-2,文件大小较小，约为几 kb
sentence2phrase.test-cqa-76-1,可以更改 Skype 帐户的电子邮件吗？
sentence2phrase.test-cqa-76-2,互联网上的一段文字
sentence2phrase.test-cqa-77-1,我可以用 10GB 使用限额观看 4od bbc iplayer 等吗？
sentence2phrase.test-cqa-77-2,BBC 在线电视流媒体
sentence2phrase.test-cqa-78-1,有没有一个音乐网站，我可以按月付费并无限下载音乐？
sentence2phrase.test-cqa-78-2,提供无限音乐下载的网站
sentence2phrase.test-cqa-79-1,我可以提供我的 3 个电子邮件地址中的任何一个来通过 PayPal 付款吗？
sentence2phrase.test-cqa-79-2,我的互联网历史
sentence2phrase.test-cqa-80-1,请帮忙，我如何使用互联网在手机或固定电话上拨打电话。但它应该是免费的？
sentence2phrase.test-cqa-80-2,通过互联网免费拨打电话
sentence2phrase.test-cqa-81-1,从经验来看，亚马逊免费超级送货使用哪种送货服务？
sentence2phrase.test-cqa-81-2,大多数包裹 7 天免费送货
sentence2phrase.test-cqa-82-1,除了 yahoo 和 google 搜索引擎之外，还有其他好的搜索引擎吗？
sentence2phrase.test-cqa-82-2,除了雅虎和谷歌之外，还存在优秀的搜索引擎
sentence2phrase.test-cqa-83-1,为什么我无法访问 Verizon 无线网站？
