file,concept1,concept2,value
input-data/sick_annotated.txt,469-num-1,469-num-2,4.5
input-data/sick_annotated.txt,470-num-1,470-num-2,3.4
input-data/sick_annotated.txt,471-num-1,471-num-2,2.7
input-data/sick_annotated.txt,472-num-1,472-num-2,3.8
input-data/sick_annotated.txt,473-num-1,473-num-2,4.5
input-data/sick_annotated.txt,474-num-1,474-num-2,3.035
input-data/sick_annotated.txt,475-num-1,475-num-2,4
input-data/sick_annotated.txt,476-num-1,476-num-2,4
input-data/sick_annotated.txt,477-num-1,477-num-2,3.9
input-data/sick_annotated.txt,478-num-1,478-num-2,4.085
input-data/sick_annotated.txt,479-num-1,479-num-2,4
input-data/sick_annotated.txt,480-num-1,480-num-2,3.6
input-data/sick_annotated.txt,481-num-1,481-num-2,4.5
input-data/sick_annotated.txt,482-num-1,482-num-2,4.7
input-data/sick_annotated.txt,483-num-1,483-num-2,2.5
input-data/sick_annotated.txt,484-num-1,484-num-2,4.2
input-data/sick_annotated.txt,485-num-1,485-num-2,3.3
input-data/sick_annotated.txt,486-num-1,486-num-2,3.8
input-data/sick_annotated.txt,487-num-1,487-num-2,2.95
input-data/sick_annotated.txt,488-num-1,488-num-2,3.8
input-data/sick_annotated.txt,489-num-1,489-num-2,3
input-data/sick_annotated.txt,490-num-1,490-num-2,3.7
input-data/sick_annotated.txt,491-num-1,491-num-2,4.9
input-data/sick_annotated.txt,492-num-1,492-num-2,3.3
input-data/sick_annotated.txt,493-num-1,493-num-2,2.4
input-data/sick_annotated.txt,494-num-1,494-num-2,4.8
input-data/sick_annotated.txt,495-num-1,495-num-2,3.9
input-data/sick_annotated.txt,496-num-1,496-num-2,3
input-data/sick_annotated.txt,497-num-1,497-num-2,2.9
input-data/sick_annotated.txt,498-num-1,498-num-2,3.7
input-data/sick_annotated.txt,499-num-1,499-num-2,2.7
input-data/sick_annotated.txt,500-num-1,500-num-2,2.5
input-data/sick_annotated.txt,501-num-1,501-num-2,3.3
input-data/sick_annotated.txt,502-num-1,502-num-2,4.5
input-data/sick_annotated.txt,503-num-1,503-num-2,3.45
input-data/sick_annotated.txt,504-num-1,504-num-2,3.7
input-data/sick_annotated.txt,505-num-1,505-num-2,4.7
input-data/sick_annotated.txt,506-num-1,506-num-2,3.7
input-data/sick_annotated.txt,507-num-1,507-num-2,3.6
input-data/sick_annotated.txt,508-num-1,508-num-2,3.5
input-data/sick_annotated.txt,509-num-1,509-num-2,2.8
input-data/sick_annotated.txt,510-num-1,510-num-2,2.4
input-data/sick_annotated.txt,511-num-1,511-num-2,3
input-data/sick_annotated.txt,512-num-1,512-num-2,3
input-data/sick_annotated.txt,513-num-1,513-num-2,2.4
input-data/sick_annotated.txt,514-num-1,514-num-2,3.9
input-data/sick_annotated.txt,515-num-1,515-num-2,4.3
input-data/sick_annotated.txt,516-num-1,516-num-2,3.7
input-data/sick_annotated.txt,517-num-1,517-num-2,2.8
input-data/sick_annotated.txt,518-num-1,518-num-2,4.7
input-data/sick_annotated.txt,519-num-1,519-num-2,4
input-data/sick_annotated.txt,520-num-1,520-num-2,3.3
input-data/sick_annotated.txt,521-num-1,521-num-2,3
input-data/sick_annotated.txt,522-num-1,522-num-2,2.6
input-data/sick_annotated.txt,523-num-1,523-num-2,2.7
input-data/sick_annotated.txt,524-num-1,524-num-2,3.7
input-data/sick_annotated.txt,525-num-1,525-num-2,2.5
input-data/sick_annotated.txt,526-num-1,526-num-2,2.4
input-data/sick_annotated.txt,527-num-1,527-num-2,2.5
input-data/sick_annotated.txt,528-num-1,528-num-2,4.7
input-data/sick_annotated.txt,529-num-1,529-num-2,3.315
input-data/sick_annotated.txt,530-num-1,530-num-2,3.1
input-data/sick_annotated.txt,531-num-1,531-num-2,4.8
input-data/sick_annotated.txt,532-num-1,532-num-2,3.1
input-data/sick_annotated.txt,533-num-1,533-num-2,3.4
input-data/sick_annotated.txt,534-num-1,534-num-2,3.5
input-data/sick_annotated.txt,535-num-1,535-num-2,2.7
input-data/sick_annotated.txt,536-num-1,536-num-2,2.4
input-data/sick_annotated.txt,537-num-1,537-num-2,3.3
input-data/sick_annotated.txt,538-num-1,538-num-2,2.6
input-data/sick_annotated.txt,539-num-1,539-num-2,2.3
input-data/sick_annotated.txt,540-num-1,540-num-2,3.3
input-data/sick_annotated.txt,541-num-1,541-num-2,4.9
input-data/sick_annotated.txt,542-num-1,542-num-2,3.5
input-data/sick_annotated.txt,543-num-1,543-num-2,3
input-data/sick_annotated.txt,544-num-1,544-num-2,4.6
input-data/sick_annotated.txt,545-num-1,545-num-2,3.1
input-data/sick_annotated.txt,546-num-1,546-num-2,3.1
input-data/sick_annotated.txt,547-num-1,547-num-2,2.685
input-data/sick_annotated.txt,548-num-1,548-num-2,2.5
input-data/sick_annotated.txt,549-num-1,549-num-2,3.5
input-data/sick_annotated.txt,550-num-1,550-num-2,3.1
input-data/sick_annotated.txt,551-num-1,551-num-2,1.9
input-data/sick_annotated.txt,552-num-1,552-num-2,2.5
input-data/sick_annotated.txt,553-num-1,553-num-2,2.9
input-data/sick_annotated.txt,554-num-1,554-num-2,4.4
input-data/sick_annotated.txt,555-num-1,555-num-2,3.4
input-data/sick_annotated.txt,556-num-1,556-num-2,2.5
input-data/sick_annotated.txt,557-num-1,557-num-2,4.9
input-data/sick_annotated.txt,558-num-1,558-num-2,3.8
input-data/sick_annotated.txt,559-num-1,559-num-2,3.1
input-data/sick_annotated.txt,560-num-1,560-num-2,4
input-data/sick_annotated.txt,561-num-1,561-num-2,3.6
input-data/sick_annotated.txt,562-num-1,562-num-2,2.5
input-data/sick_annotated.txt,563-num-1,563-num-2,3.6
input-data/sick_annotated.txt,564-num-1,564-num-2,3.1
input-data/sick_annotated.txt,565-num-1,565-num-2,2
input-data/sick_annotated.txt,566-num-1,566-num-2,3.9
input-data/sick_annotated.txt,567-num-1,567-num-2,5
input-data/sick_annotated.txt,568-num-1,568-num-2,4.1
input-data/sick_annotated.txt,569-num-1,569-num-2,2.9
input-data/sick_annotated.txt,570-num-1,570-num-2,4.5
input-data/sick_annotated.txt,571-num-1,571-num-2,2.6
input-data/sick_annotated.txt,572-num-1,572-num-2,3.6
input-data/sick_annotated.txt,573-num-1,573-num-2,3.8
input-data/sick_annotated.txt,574-num-1,574-num-2,3.1
input-data/sick_annotated.txt,575-num-1,575-num-2,2.3
input-data/sick_annotated.txt,576-num-1,576-num-2,4
input-data/sick_annotated.txt,577-num-1,577-num-2,3.5
input-data/sick_annotated.txt,578-num-1,578-num-2,2.5
input-data/sick_annotated.txt,579-num-1,579-num-2,3.7
input-data/sick_annotated.txt,580-num-1,580-num-2,4.9
input-data/sick_annotated.txt,581-num-1,581-num-2,3.5
input-data/sick_annotated.txt,582-num-1,582-num-2,3.6
input-data/sick_annotated.txt,583-num-1,583-num-2,4.9
input-data/sick_annotated.txt,584-num-1,584-num-2,4.3
input-data/sick_annotated.txt,585-num-1,585-num-2,3.8
input-data/sick_annotated.txt,586-num-1,586-num-2,3.4
input-data/sick_annotated.txt,587-num-1,587-num-2,3.4
input-data/sick_annotated.txt,588-num-1,588-num-2,3.4
input-data/sick_annotated.txt,589-num-1,589-num-2,3.4
input-data/sick_annotated.txt,590-num-1,590-num-2,4.2
input-data/sick_annotated.txt,591-num-1,591-num-2,4.3
input-data/sick_annotated.txt,592-num-1,592-num-2,3.5
input-data/sick_annotated.txt,593-num-1,593-num-2,4.9
input-data/sick_annotated.txt,594-num-1,594-num-2,3.8
input-data/sick_annotated.txt,595-num-1,595-num-2,3.6
input-data/sick_annotated.txt,596-num-1,596-num-2,2.4
input-data/sick_annotated.txt,597-num-1,597-num-2,2.8
input-data/sick_annotated.txt,598-num-1,598-num-2,3.2
input-data/sick_annotated.txt,599-num-1,599-num-2,3.4
input-data/sick_annotated.txt,600-num-1,600-num-2,5
input-data/sick_annotated.txt,601-num-1,601-num-2,3.8
input-data/sick_annotated.txt,602-num-1,602-num-2,2.8
input-data/sick_annotated.txt,603-num-1,603-num-2,5
input-data/sick_annotated.txt,604-num-1,604-num-2,3.7
input-data/sick_annotated.txt,605-num-1,605-num-2,3.3
input-data/sick_annotated.txt,606-num-1,606-num-2,3.1
input-data/sick_annotated.txt,607-num-1,607-num-2,3.2
input-data/sick_annotated.txt,608-num-1,608-num-2,1.915
input-data/sick_annotated.txt,609-num-1,609-num-2,2.4
input-data/sick_annotated.txt,610-num-1,610-num-2,2
input-data/sick_annotated.txt,611-num-1,611-num-2,2.3
input-data/sick_annotated.txt,612-num-1,612-num-2,3
input-data/sick_annotated.txt,613-num-1,613-num-2,4.9
input-data/sick_annotated.txt,614-num-1,614-num-2,3.935
input-data/sick_annotated.txt,615-num-1,615-num-2,4.2
input-data/sick_annotated.txt,616-num-1,616-num-2,5
input-data/sick_annotated.txt,617-num-1,617-num-2,3.4
input-data/sick_annotated.txt,618-num-1,618-num-2,2.8
input-data/sick_annotated.txt,619-num-1,619-num-2,3.5
input-data/sick_annotated.txt,620-num-1,620-num-2,2.6
input-data/sick_annotated.txt,621-num-1,621-num-2,2.2
input-data/sick_annotated.txt,622-num-1,622-num-2,4.1
input-data/sick_annotated.txt,623-num-1,623-num-2,3
input-data/sick_annotated.txt,624-num-1,624-num-2,3.4
input-data/sick_annotated.txt,625-num-1,625-num-2,3.9
input-data/sick_annotated.txt,626-num-1,626-num-2,4.8
input-data/sick_annotated.txt,627-num-1,627-num-2,3.3
input-data/sick_annotated.txt,628-num-1,628-num-2,3.2
input-data/sick_annotated.txt,629-num-1,629-num-2,4.8
input-data/sick_annotated.txt,630-num-1,630-num-2,3.5
input-data/sick_annotated.txt,631-num-1,631-num-2,2.2
input-data/sick_annotated.txt,632-num-1,632-num-2,3.9
input-data/sick_annotated.txt,633-num-1,633-num-2,3
input-data/sick_annotated.txt,634-num-1,634-num-2,1.6
input-data/sick_annotated.txt,635-num-1,635-num-2,4.2
input-data/sick_annotated.txt,636-num-1,636-num-2,2.9
input-data/sick_annotated.txt,637-num-1,637-num-2,2.515
input-data/sick_annotated.txt,638-num-1,638-num-2,3.8
input-data/sick_annotated.txt,639-num-1,639-num-2,4.9
input-data/sick_annotated.txt,640-num-1,640-num-2,3.3
input-data/sick_annotated.txt,641-num-1,641-num-2,3.1
input-data/sick_annotated.txt,642-num-1,642-num-2,5
input-data/sick_annotated.txt,643-num-1,643-num-2,3.9
input-data/sick_annotated.txt,644-num-1,644-num-2,3.4
input-data/sick_annotated.txt,645-num-1,645-num-2,4.3
input-data/sick_annotated.txt,646-num-1,646-num-2,3.4
input-data/sick_annotated.txt,647-num-1,647-num-2,3.3
input-data/sick_annotated.txt,648-num-1,648-num-2,4.1
input-data/sick_annotated.txt,649-num-1,649-num-2,2.8
input-data/sick_annotated.txt,650-num-1,650-num-2,2.685
input-data/sick_annotated.txt,651-num-1,651-num-2,4.6
input-data/sick_annotated.txt,652-num-1,652-num-2,4.8
input-data/sick_annotated.txt,653-num-1,653-num-2,4.1
input-data/sick_annotated.txt,654-num-1,654-num-2,3.3
input-data/sick_annotated.txt,655-num-1,655-num-2,4.7
input-data/sick_annotated.txt,656-num-1,656-num-2,4
input-data/sick_annotated.txt,657-num-1,657-num-2,3.2
input-data/sick_annotated.txt,658-num-1,658-num-2,4.3
input-data/sick_annotated.txt,659-num-1,659-num-2,3.4
input-data/sick_annotated.txt,660-num-1,660-num-2,3.4
input-data/sick_annotated.txt,661-num-1,661-num-2,4.3
input-data/sick_annotated.txt,662-num-1,662-num-2,3.9
input-data/sick_annotated.txt,663-num-1,663-num-2,2.9
input-data/sick_annotated.txt,664-num-1,664-num-2,4.2
input-data/sick_annotated.txt,665-num-1,665-num-2,4.8
input-data/sick_annotated.txt,666-num-1,666-num-2,3.5
input-data/sick_annotated.txt,667-num-1,667-num-2,4.9
input-data/sick_annotated.txt,668-num-1,668-num-2,3.8
input-data/sick_annotated.txt,669-num-1,669-num-2,2.4
input-data/sick_annotated.txt,670-num-1,670-num-2,4.065
input-data/sick_annotated.txt,671-num-1,671-num-2,2.9
input-data/sick_annotated.txt,672-num-1,672-num-2,3
input-data/sick_annotated.txt,673-num-1,673-num-2,4.1
input-data/sick_annotated.txt,674-num-1,674-num-2,3.3
input-data/sick_annotated.txt,675-num-1,675-num-2,4.4
input-data/sick_annotated.txt,676-num-1,676-num-2,4.9
input-data/sick_annotated.txt,677-num-1,677-num-2,3.6
input-data/sick_annotated.txt,678-num-1,678-num-2,3.1
input-data/sick_annotated.txt,679-num-1,679-num-2,4.6
input-data/sick_annotated.txt,680-num-1,680-num-2,3.9
input-data/sick_annotated.txt,681-num-1,681-num-2,3.1
input-data/sick_annotated.txt,682-num-1,682-num-2,3.9
input-data/sick_annotated.txt,683-num-1,683-num-2,3.4
input-data/sick_annotated.txt,684-num-1,684-num-2,2.9
input-data/sick_annotated.txt,685-num-1,685-num-2,4.1
input-data/sick_annotated.txt,686-num-1,686-num-2,3.5
input-data/sick_annotated.txt,687-num-1,687-num-2,3.4
input-data/sick_annotated.txt,688-num-1,688-num-2,4.4
input-data/sick_annotated.txt,690-num-1,690-num-2,3.4
input-data/sick_annotated.txt,691-num-1,691-num-2,3.2
input-data/sick_annotated.txt,692-num-1,692-num-2,5
input-data/sick_annotated.txt,693-num-1,693-num-2,3.7
input-data/sick_annotated.txt,694-num-1,694-num-2,3.9
input-data/sick_annotated.txt,695-num-1,695-num-2,3.4
input-data/sick_annotated.txt,696-num-1,696-num-2,3.2
input-data/sick_annotated.txt,697-num-1,697-num-2,3.4
input-data/sick_annotated.txt,699-num-1,699-num-2,2.8
input-data/sick_annotated.txt,700-num-1,700-num-2,2.1
input-data/sick_annotated.txt,701-num-1,701-num-2,2.5
input-data/sick_annotated.txt,702-num-1,702-num-2,4.7
input-data/sick_annotated.txt,703-num-1,703-num-2,4.1
input-data/sick_annotated.txt,704-num-1,704-num-2,3.7
input-data/sick_annotated.txt,705-num-1,705-num-2,4.6
input-data/sick_annotated.txt,706-num-1,706-num-2,3.585
input-data/sick_annotated.txt,707-num-1,707-num-2,3.5
input-data/sick_annotated.txt,708-num-1,708-num-2,3.6
input-data/sick_annotated.txt,709-num-1,709-num-2,3.3
input-data/sick_annotated.txt,710-num-1,710-num-2,2.8
input-data/sick_annotated.txt,711-num-1,711-num-2,3
input-data/sick_annotated.txt,712-num-1,712-num-2,3.9
input-data/sick_annotated.txt,713-num-1,713-num-2,5
input-data/sick_annotated.txt,714-num-1,714-num-2,3.1
input-data/sick_annotated.txt,715-num-1,715-num-2,3.7
input-data/sick_annotated.txt,716-num-1,716-num-2,4.1
input-data/sick_annotated.txt,717-num-1,717-num-2,3.9
input-data/sick_annotated.txt,718-num-1,718-num-2,3.9
input-data/sick_annotated.txt,719-num-1,719-num-2,3.1
input-data/sick_annotated.txt,720-num-1,720-num-2,2.1
input-data/sick_annotated.txt,721-num-1,721-num-2,3.1
input-data/sick_annotated.txt,722-num-1,722-num-2,3.1
input-data/sick_annotated.txt,723-num-1,723-num-2,3.7
input-data/sick_annotated.txt,724-num-1,724-num-2,3.4
input-data/sick_annotated.txt,725-num-1,725-num-2,3.8
input-data/sick_annotated.txt,726-num-1,726-num-2,4.9
input-data/sick_annotated.txt,727-num-1,727-num-2,3.6
input-data/sick_annotated.txt,728-num-1,728-num-2,3.6
input-data/sick_annotated.txt,729-num-1,729-num-2,4.9
input-data/sick_annotated.txt,730-num-1,730-num-2,3.4
input-data/sick_annotated.txt,731-num-1,731-num-2,3.4
input-data/sick_annotated.txt,732-num-1,732-num-2,3.2
input-data/sick_annotated.txt,733-num-1,733-num-2,3.6
input-data/sick_annotated.txt,734-num-1,734-num-2,3.2
input-data/sick_annotated.txt,735-num-1,735-num-2,2.8
input-data/sick_annotated.txt,736-num-1,736-num-2,3.3
input-data/sick_annotated.txt,737-num-1,737-num-2,4.8
input-data/sick_annotated.txt,738-num-1,738-num-2,4.3
input-data/sick_annotated.txt,739-num-1,739-num-2,3.2
input-data/sick_annotated.txt,740-num-1,740-num-2,4.8
input-data/sick_annotated.txt,741-num-1,741-num-2,4.4
input-data/sick_annotated.txt,742-num-1,742-num-2,2.9
input-data/sick_annotated.txt,743-num-1,743-num-2,4.1
input-data/sick_annotated.txt,744-num-1,744-num-2,3.9
input-data/sick_annotated.txt,745-num-1,745-num-2,2.8
input-data/sick_annotated.txt,746-num-1,746-num-2,3.6
input-data/sick_annotated.txt,747-num-1,747-num-2,4
input-data/sick_annotated.txt,748-num-1,748-num-2,2.6
input-data/sick_annotated.txt,749-num-1,749-num-2,3.4
input-data/sick_annotated.txt,750-num-1,750-num-2,4.3
input-data/sick_annotated.txt,751-num-1,751-num-2,2.3
input-data/sick_annotated.txt,752-num-1,752-num-2,4.8
input-data/sick_annotated.txt,753-num-1,753-num-2,4.4
input-data/sick_annotated.txt,754-num-1,754-num-2,3.4
input-data/sick_annotated.txt,755-num-1,755-num-2,3.1
input-data/sick_annotated.txt,756-num-1,756-num-2,2.9
input-data/sick_annotated.txt,757-num-1,757-num-2,3
input-data/sick_annotated.txt,758-num-1,758-num-2,3.9
input-data/sick_annotated.txt,760-num-1,760-num-2,3.2
input-data/sick_annotated.txt,761-num-1,761-num-2,3.5
input-data/sick_annotated.txt,762-num-1,762-num-2,4.5
input-data/sick_annotated.txt,763-num-1,763-num-2,4.2
input-data/sick_annotated.txt,764-num-1,764-num-2,3.4
input-data/sick_annotated.txt,765-num-1,765-num-2,4
input-data/sick_annotated.txt,766-num-1,766-num-2,3.4
input-data/sick_annotated.txt,767-num-1,767-num-2,2.7
input-data/sick_annotated.txt,769-num-1,769-num-2,2.7
input-data/sick_annotated.txt,770-num-1,770-num-2,3.6
input-data/sick_annotated.txt,771-num-1,771-num-2,3.6
input-data/sick_annotated.txt,772-num-1,772-num-2,4.5
input-data/sick_annotated.txt,773-num-1,773-num-2,3.5
input-data/sick_annotated.txt,774-num-1,774-num-2,4.4
input-data/sick_annotated.txt,775-num-1,775-num-2,3.6
input-data/sick_annotated.txt,776-num-1,776-num-2,2.8
input-data/sick_annotated.txt,777-num-1,777-num-2,2.4
input-data/sick_annotated.txt,778-num-1,778-num-2,3.685
input-data/sick_annotated.txt,779-num-1,779-num-2,3
input-data/sick_annotated.txt,780-num-1,780-num-2,3.1
input-data/sick_annotated.txt,781-num-1,781-num-2,4.3
input-data/sick_annotated.txt,782-num-1,782-num-2,3.75
input-data/sick_annotated.txt,783-num-1,783-num-2,3.5
input-data/sick_annotated.txt,784-num-1,784-num-2,4.5
input-data/sick_annotated.txt,785-num-1,785-num-2,4
input-data/sick_annotated.txt,786-num-1,786-num-2,2.3
input-data/sick_annotated.txt,787-num-1,787-num-2,3.2
input-data/sick_annotated.txt,788-num-1,788-num-2,3.5
input-data/sick_annotated.txt,789-num-1,789-num-2,2.9
input-data/sick_annotated.txt,790-num-1,790-num-2,3.65
input-data/sick_annotated.txt,791-num-1,791-num-2,3.5
input-data/sick_annotated.txt,792-num-1,792-num-2,2.4
input-data/sick_annotated.txt,793-num-1,793-num-2,4.2
input-data/sick_annotated.txt,794-num-1,794-num-2,4.6
input-data/sick_annotated.txt,795-num-1,795-num-2,3.8
input-data/sick_annotated.txt,796-num-1,796-num-2,4.4
input-data/sick_annotated.txt,797-num-1,797-num-2,3.3
input-data/sick_annotated.txt,798-num-1,798-num-2,3.8
input-data/sick_annotated.txt,799-num-1,799-num-2,2.7
input-data/sick_annotated.txt,800-num-1,800-num-2,2.5
input-data/sick_annotated.txt,801-num-1,801-num-2,2.1
input-data/sick_annotated.txt,802-num-1,802-num-2,3.2
input-data/sick_annotated.txt,803-num-1,803-num-2,2.6
input-data/sick_annotated.txt,804-num-1,804-num-2,2.7
input-data/sick_annotated.txt,805-num-1,805-num-2,4.9
input-data/sick_annotated.txt,806-num-1,806-num-2,3.2
input-data/sick_annotated.txt,807-num-1,807-num-2,4.6
input-data/sick_annotated.txt,808-num-1,808-num-2,4.6
input-data/sick_annotated.txt,809-num-1,809-num-2,3.9
input-data/sick_annotated.txt,810-num-1,810-num-2,2.6
input-data/sick_annotated.txt,811-num-1,811-num-2,2.2
input-data/sick_annotated.txt,812-num-1,812-num-2,2.4
input-data/sick_annotated.txt,813-num-1,813-num-2,2.1
input-data/sick_annotated.txt,814-num-1,814-num-2,2.4
input-data/sick_annotated.txt,815-num-1,815-num-2,3
input-data/sick_annotated.txt,816-num-1,816-num-2,5
input-data/sick_annotated.txt,817-num-1,817-num-2,3.5
input-data/sick_annotated.txt,818-num-1,818-num-2,4.8
input-data/sick_annotated.txt,819-num-1,819-num-2,3.6
input-data/sick_annotated.txt,820-num-1,820-num-2,3.6
input-data/sick_annotated.txt,821-num-1,821-num-2,2.4
input-data/sick_annotated.txt,822-num-1,822-num-2,2.3
input-data/sick_annotated.txt,823-num-1,823-num-2,2.7
input-data/sick_annotated.txt,824-num-1,824-num-2,2
input-data/sick_annotated.txt,825-num-1,825-num-2,2
input-data/sick_annotated.txt,826-num-1,826-num-2,2.7
input-data/sick_annotated.txt,828-num-1,828-num-2,3.1
input-data/sick_annotated.txt,829-num-1,829-num-2,4.4
input-data/sick_annotated.txt,830-num-1,830-num-2,4.6
input-data/sick_annotated.txt,831-num-1,831-num-2,4.1
input-data/sick_annotated.txt,832-num-1,832-num-2,3.7
input-data/sick_annotated.txt,833-num-1,833-num-2,3.4
input-data/sick_annotated.txt,834-num-1,834-num-2,3
input-data/sick_annotated.txt,835-num-1,835-num-2,2.9
input-data/sick_annotated.txt,836-num-1,836-num-2,3.5
input-data/sick_annotated.txt,837-num-1,837-num-2,3.8
input-data/sick_annotated.txt,838-num-1,838-num-2,3.4
input-data/sick_annotated.txt,840-num-1,840-num-2,4.8
input-data/sick_annotated.txt,841-num-1,841-num-2,3.9
input-data/sick_annotated.txt,842-num-1,842-num-2,3.2
input-data/sick_annotated.txt,843-num-1,843-num-2,4.2
input-data/sick_annotated.txt,844-num-1,844-num-2,4.085
input-data/sick_annotated.txt,845-num-1,845-num-2,2.9
